sponsor,approval_rate,total
Max-Planck-Institute of Experimental Medicine,0.0,1
"C. Michael Gibson, MS, MD",0.0,1
Memory Pharmaceuticals,0.0,1
Blanchette Rockefeller Neurosciences Insitute,0.0,1
Taunton and Somerset Hospital,1.0,1
Javeriana University,0.0,1
"Biopeutics Co., Ltd",0.0,1
Jim McAuley,0.0,1
Anbics Management-Services Ag,0.0,1
"Lori Maness Harris, MD",0.0,1
University of Valencia,0.0,1
Nara Medical University,0.0,1
Michael Weichenthal,0.0,1
Bradmer Pharmaceuticals Inc.,0.0,1
Alavita Pharmaceuticals Inc,0.0,1
Hospital de Viladecans,1.0,1
Kresge Eye Institute,0.0,1
Italian Trial in Medical Oncology,0.0,1
BrainCells Inc.,0.0,1
DBYAN Medicine Professional Corporation,1.0,1
Biotech Equity Partners Pty Ltd,0.0,1
"Mytogen, Inc.",0.0,1
Gruppo Italiano Carcinoma Renale,0.0,1
Jinan Mental Hospital,0.0,1
Groupe D'Etude des Tumeurs Uro-Genitales,1.0,1
Chronic Lymphocytic Leukemia Research Consortium,0.0,1
Ash Access Technology,1.0,1
Azienda Ospedaliero-Universitaria di Modena,0.0,1
St. Bortolo Hospital,1.0,1
Immunsystem AB,0.0,1
"APT Pharmaceuticals, Inc.",0.0,1
Fernando Holguin,0.0,1
Sosei,0.0,1
David Rizzieri,0.0,1
Glenn Jaffe,0.0,1
"Merrion Pharmaceuticals, LLC",1.0,1
"Neuropsychiatric Research Institute, Fargo, North Dakota",1.0,1
TorreyPines Therapeutics,1.0,1
Ranjan Dohil,1.0,1
Fondazione Evidence per Attività e Ricerche Cardiovascolari ONLUS,0.0,1
Cheryl Pugh,1.0,1
Alberto Domínguez Rodríguez,0.0,1
Children's Hospital of Orange County,0.0,1
"Shandong Luye Pharmaceutical Co., Ltd.",0.0,1
Guang Dong Provincial Mental Health Institute,1.0,1
"Cartiva, Inc.",0.0,1
Labopharm Inc.,1.0,1
NatImmune A/S,0.0,1
"Accumetrics, Inc.",0.0,1
Biosynexus Incorporated,0.0,1
"University Hospital, Saarland",0.0,1
"BioMarck Pharmaceuticals, Ltd.",1.0,1
James Lewis,1.0,1
Vascular Solutions LLC,0.0,1
"Jody Corey-Bloom, MD, PhD",0.0,1
Novexel Inc,1.0,1
"Margaret A. Fischl, M.D.",0.0,1
Colorado Prevention Center,0.0,1
Cytavis Biopharma GmbH,1.0,1
"Organ Transplant Institute, China",0.0,1
Irmandade da Santa Casa de Misericordia de Sao Paulo,0.0,1
Colby Pharmaceutical Company,1.0,1
"Vitreoretinal Technologies, Inc.",0.0,1
Erimos Pharmaceuticals,0.0,1
Solvay Biologicals,1.0,1
"CritiTech, Inc.",1.0,1
"David A Wohl, MD",0.0,1
Betanien Hospital,0.0,1
"Jumper, J. Michael, M.D.",0.0,1
Generex Biotechnology Corp.,1.0,1
Helen Hayes Hospital,0.0,1
"Lisa H. Butterfield, Ph.D.",0.0,1
"Windy Hill Medical, Inc.",0.0,1
"Brian Hill, MD, PhD",0.0,1
Critical Biologics Corporation,0.0,1
"Joseph Calabrese, MD",1.0,1
"Protez Pharmaceuticals, Inc.",0.0,1
Canadian Institute of Natural and Integrative Medicine,0.0,1
"NuRx Pharmaceuticals, Inc.",0.0,1
Dr Alexander McIntyre Inc.,1.0,1
NovaRx Corporation,0.0,1
LungenClinic Grosshansdorf,1.0,1
CellTrans Inc.,0.0,1
Brian J Lipworth,1.0,1
Madaus Inc,0.0,1
Baystate Medical Center,0.0,1
Illinois Retina Associates,0.0,1
Pneuma Pharmaceuticals Incorporated,0.0,1
Neurogen Corporation,0.0,1
"Danube Pharmaceuticals, Inc.",0.0,1
Michael A. Nauck,0.0,1
Taxolog Inc.,0.0,1
Calando Pharmaceuticals,0.0,1
Urologic Consultants of Southeastern PA,0.0,1
PharmaNet,0.0,1
Cristina Gasparetto,0.0,1
Claudia Lorenz-Schlüter,0.0,1
Osaka General Medical Center,0.0,1
Yvonne Romero,0.0,1
Birmingham Women's and Children's NHS Foundation Trust,0.0,1
"Huang, Jeannie, M.D.",1.0,1
Lecia V. Sequist,0.0,1
Arcion Therapeutics Inc,1.0,1
Nile Therapeutics,0.0,1
Texas Oncology Cancer Center,0.0,1
Scott and White Hospital & Clinic,1.0,1
CanBas Co. Ltd.,1.0,1
"University Hospital, Gasthuisberg",0.0,1
Italian Society of Diabetology,0.0,1
TheraGenetics Limited,0.0,1
"Siami, Paul F., M.D.",0.0,1
"Advanced Life Sciences, Inc.",0.0,1
Hepasome Pharmaceuticals,0.0,1
Clayton Sleep Insititute,0.0,1
Universita di Verona,0.0,1
"Hawaii Biotech, Inc.",0.0,1
"Fondo Nacional de Desarrollo Científico y Tecnológico, Chile",0.0,1
Cardiff and Vale University Health Board,1.0,1
"Shandong Simcere-Medgenn Bio-pharmaceutical Co., Ltd",0.0,1
"NeoStrata Company, Inc.",1.0,1
VA Salt Lake City Health Care System,0.0,1
"OncoVista, Inc.",0.0,1
CF Therapeutics Development Network Coordinating Center,0.0,1
Seth Lerner,1.0,1
Complejo Hospitalario Xeral-Calde,1.0,1
Warwick Medical School,1.0,1
"Cephalon, Inc.",0.0,1
Club rTMS et Psychiatrie,1.0,1
Hussein Tawbi,1.0,1
Southern Cancer Center,0.0,1
Saitama Medical University,1.0,1
AGIRx Ltd.,0.0,1
Tor A. Strand,0.0,1
University Hospital of Crete,0.0,1
French Cardiology Society,0.0,1
Marien Hospital Wesel,0.0,1
Grupo Oncológico Gallego,1.0,1
"Capital Health, Canada",0.0,1
"Albany Molecular Research, Inc.",0.0,1
NuPathe Inc.,1.0,1
"Afshin Dowlati, MD",0.0,1
Colombian Neonatal Research Network,0.0,1
Greg Otterson,1.0,1
Asokumar Buvanendran,1.0,1
ActoGeniX N.V.,1.0,1
"Edward Chu, MD",0.0,1
U3 Pharma GmbH,1.0,1
Jan Beumer,1.0,1
Denver Research Institute,0.0,1
Kimberley Lakes,1.0,1
Phytotox SA,0.0,1
Servier (Tianjin) Pharmaceutical Co. LTD.,1.0,1
The Korean Society of Pediatric Hematology Oncology,0.0,1
The Norwegian Lung Cancer Study Group,0.0,1
K.Lance Gould,0.0,1
Brazilan Center for Studies in Dermatology,1.0,1
Peter Bushunow MD,0.0,1
The Parkinson's Institute,0.0,1
"V.K.V. American Hospital, Istanbul",0.0,1
Janielee Williamson,0.0,1
"Steven J Isakoff, MD, PhD",1.0,1
"Darell D. Bigner, MD, PhD",0.0,1
K.N. Roy Chengappa,1.0,1
"Felizarta, Franco, M.D.",1.0,1
Biokine Therapeutics Ltd,1.0,1
Robert C. Martin,1.0,1
Lipid Therapeutics GmbH,1.0,1
Mundipharma SAS,0.0,1
Pierre Fabre Dermo Cosmetique,1.0,1
Premiere Research Institute,1.0,1
Vistakon Pharmaceuticals,0.0,1
EnzymeRx,1.0,1
Icon Genetics GmbH,0.0,1
"Global Infusion and Aspiration Systems, LLC",0.0,1
Barts and the London School of Medicine and Dentistry,0.0,1
Atlanta Gastroenterology Associates,0.0,1
Seattle Children's Research Institute (SCRI),0.0,1
Brahms France,0.0,1
Aspirus Heart and Vascular Institute-Research and Education,0.0,1
Piedmont Healthcare,0.0,1
Ines Perez,0.0,1
Edmond Pharma,1.0,1
Sigmoid Pharma,0.0,1
"Asma Zainab, M.D.",0.0,1
"Paloma Pharmaceuticals, Inc.",0.0,1
"SBI Biotech Co., Ltd.",0.0,1
Munich Municipal Hospital,1.0,1
Pharming Technologies B.V.,0.0,1
Penwest Pharmaceuticals Co.,0.0,1
"Optimum Therapeutics, LLC",0.0,1
"National Science and Technology Development Agency, Thailand",0.0,1
Jean Michel Hascoet,0.0,1
Fundacion para el Estudio de la Hematologia y Hemoterapia en Aragon,0.0,1
"Ore Pharmaceuticals, Inc.",0.0,1
"Precision Biologics, Inc",1.0,1
O & O Alpan LLC,0.0,1
"Azaya Therapeutics, Inc.",1.0,1
Per Pfeiffer,0.0,1
John Kirkwood,0.0,1
"Robert Redner, MD",1.0,1
"Shi, Patricia, M.D.",1.0,1
"Armed Forces Research Institute of Medical Sciences, Thailand",1.0,1
Metropolis Medical,1.0,1
Intergroupe Francophone du Myelome,1.0,1
Immunotec Inc.,0.0,1
Spectral Diagnostics (US) Inc.,0.0,1
Qualissima,0.0,1
Vancouver Island Health Authority,0.0,1
"Illinois CancerCare, P.C.",0.0,1
Christopher Patrick Smith,0.0,1
Latin American Cooperative Oncology Group,1.0,1
Flowonix Medical,0.0,1
"Martin Schuler, Prof. Dr. med.",0.0,1
Hospital Universitario Ramon y Cajal,0.0,1
"Steward St. Elizabeth's Medical Center of Boston, Inc.",0.0,1
Lipotek Pty Ltd,1.0,1
59th Medical Wing,0.0,1
Shafran Gastroenterology Center,1.0,1
Applied Genetic Technologies Corp,1.0,1
Manchester University NHS Foundation Trust,1.0,1
American Academy of Neurology,0.0,1
Lundbeck Italia S.p.A.,0.0,1
Galaxy Pharma (Pvt) Limited,0.0,1
Paul Graham Fisher,0.0,1
Vecta Ltd.,0.0,1
"Central Institute of Epidemiology, Moscow, Russia",1.0,1
"Hans-Joachim Schmoll, MD",0.0,1
TD Vaccines A/S,1.0,1
Phytopharm,0.0,1
Wilhelm Haverkamp,0.0,1
Innovative Medical,0.0,1
Shantha Biotechnics Limited,0.0,1
Jeffrey Clarke,1.0,1
Laboratoires Expanscience S.A.,1.0,1
Franco Carli,0.0,1
AiCuris Anti-infective Cures AG,1.0,1
Logical Therapeutics,0.0,1
Fondazione Angelo Bianchi Bonomi,1.0,1
Michael Har-Noy,0.0,1
"Susana M. Campos, MD",0.0,1
Biologische Heilmittel Heel GmbH,1.0,1
Gebro Pharma GmbH,1.0,1
Acute Leukemia French Association,0.0,1
"Suzanne George, MD",1.0,1
Medtronic Vascular,0.0,1
"Bhagat, Neelakshi, M.D., M.P.H.",1.0,1
"N-Gene Research Laboratories, Inc.",0.0,1
"Skingenix, Inc.",0.0,1
Soumya Chatterjee,0.0,1
Annovis Bio Inc.,0.0,1
"Lawson, William B., M.D., PhD, DFAPA",0.0,1
"ORA, Inc.",0.0,1
"Revogenex, Inc.",0.0,1
"Osel, Inc.",0.0,1
Novena Medical Center,0.0,1
"Steven P. Treon, MD, PhD",0.0,1
"Opera CRO, a TIGERMED Group Company",0.0,1
University Hospital Pellenberg,0.0,1
"David A. Johnson, MD",0.0,1
IASO Pharma Inc.,0.0,1
TCA Cellular Therapy,0.0,1
National Institute for Public Health and the Environment (RIVM),0.0,1
Mundipharma Oy,0.0,1
Ziv Hospital,0.0,1
Mymetics Corporation,1.0,1
East Suburban Ob Gyn,0.0,1
Metropolitan Autonomous University,0.0,1
Ohio University,0.0,1
University of Zambia,0.0,1
Southern Arizona VA Health Care System,0.0,1
"Holy Cross Hospital, Florida",0.0,1
"Boston VA Research Institute, Inc.",1.0,1
Xigo Health LLC,0.0,1
KineMed,1.0,1
"Talima Therapeutics, Inc.",0.0,1
Mark Kleinman,0.0,1
Limerick BioPharma,0.0,1
E. Sander Connolly,0.0,1
University of South Alabama,0.0,1
Lisa Bax,0.0,1
Gyeongsang National University Hospital,0.0,1
"Jagannath, Sundar, M.D.",0.0,1
Jeroen Bosch Ziekenhuis,0.0,1
IBD Column Therapies International AB,1.0,1
Apitope Technology (Bristol) Ltd.,1.0,1
Laboratorio Brasileiro de Biologia,0.0,1
"Cerevast Therapeutics, Inc.",0.0,1
Adeona Pharmaceuticals,1.0,1
Lene Boesby,0.0,1
Vancouver Coastal Health,0.0,1
"Jennifer Cowger , MD, MS",0.0,1
Fresenius Medical Care North America,0.0,1
"Asbell, Penny, M.D.",1.0,1
Lundbeck Japan K. K.,1.0,1
Martin Storr,0.0,1
"FemmePharma Global Healthcare, Inc.",0.0,1
"Orlando Guntinas-Lichius, Prof. Dr. med.",1.0,1
Revotar Biopharmaceuticals AG,1.0,1
"Apimeds, Inc.",1.0,1
"Cardiovascular Research Center, Brazil",1.0,1
Novalead Pharma Private Limited,1.0,1
Insuline Medical Ltd.,0.0,1
Groupe d'Etude sur le Risque d'Exposition des Soignants aux Agents Infectieux,0.0,1
Bows Pharmaceuticals AG,0.0,1
Heilongjiang University of Chinese Medicine,0.0,1
Institut de Cancérologie de la Loire,0.0,1
Baki Topal,0.0,1
JSW Lifesciences,0.0,1
Hospital del Mar,1.0,1
Hospital Pablo Tobón Uribe,0.0,1
"Sahar M.A. Hassanein, MD",0.0,1
Finox AG,1.0,1
Digna Biotech S.L.,0.0,1
Louisville Metabolic and Atherosclerosis Research Center,0.0,1
Medicines Development for Global Health,0.0,1
Martini Hospital Groningen,0.0,1
Northern Sydney and Central Coast Area Health Service,0.0,1
Synairgen Research Ltd.,1.0,1
Cooperative International Neuromuscular Research Group,0.0,1
"Florian Strasser, MD ABHPM",0.0,1
Douglas Tyler,0.0,1
Grupo Oncológico para el Tratamiento y el Estudio de los Linfomas,0.0,1
Amer Zureikat,1.0,1
Northeast Regional Epilepsy Group,0.0,1
Pierluigi Porcu,0.0,1
Amir Mortazavi,0.0,1
Pharmahungary Group,0.0,1
"Clinical Alliance for Research & Education - Infectious Diseases, LLC.",0.0,1
Michele Cavo,1.0,1
"RZN Nutraceuticals, Inc.",0.0,1
Archivel Farma S.L.,1.0,1
Chesapeake Urology Research Associates,0.0,1
"Cheryl Rosenfeld, DO",0.0,1
Scancell Ltd,1.0,1
"Kerstyn C. Zalesin, M.D.",0.0,1
The Queen Elizabeth Hospital,1.0,1
Swedish Institute for Infectious Disease Control,0.0,1
"MabVax Therapeutics, Inc.",1.0,1
Cancer Trials Australia,0.0,1
"Herbert Lindsley, MD",0.0,1
"Kai Jaquet, PhD, DSc",0.0,1
Cooperative Study Group A for Hematology,1.0,1
"Neurology Group of Bergen County, P.A.",0.0,1
Sally Falk,0.0,1
Jason D. Wright,0.0,1
"Michael Schiff, MD",1.0,1
Etubics Corporation,1.0,1
Karin Jordan,0.0,1
PurGenesis Technologies Inc.,1.0,1
Kennedy Medical Group,0.0,1
International Stemcell Services Limited,0.0,1
Liam Heaney,0.0,1
"Tolera Therapeutics, Inc",1.0,1
Vrije Universiteit Brussel,0.0,1
Children's Specialized Hospital,0.0,1
Clera Inc.,0.0,1
Ahmad Slim,0.0,1
Istituto Clinico Sant'Ambrogio,0.0,1
"Bio-Path Holdings, Inc.",1.0,1
European Foundation for the Study of Diabetes,0.0,1
Association pour la Recherche et la Formation en Anesthésie Analgésie Réanimation,1.0,1
"Edusa Pharmaceuticals, Inc.",1.0,1
Centre Hospitalier Intercommunal Robert Ballanger,0.0,1
Universita degli Studi di Catania,1.0,1
George W. Burke,0.0,1
NAFTALI TIMNA,0.0,1
Melinda Magyari,0.0,1
Caribbean Health Research Council,0.0,1
Prof Dirk Elling,0.0,1
"Gonzalez-Heydrich, Joseph, M.D.",0.0,1
Infectopharm Arzneimittel GmbH,1.0,1
Positive Trial Group,0.0,1
Alison Walker,0.0,1
The Ojai Foundation,0.0,1
Evan Fertig,1.0,1
B. Braun Melsungen AG,0.0,1
"Lori A. Schweickert, MD",0.0,1
"Sherif Farag, MB, BS",0.0,1
Millet Roux,0.0,1
Manjunath Prakash Pai,0.0,1
Daniel Moore,0.0,1
Axcentua Pharmaceuticals AB,1.0,1
Karen D. Wright MD,0.0,1
Barzilai Medical Center,0.0,1
Japan Association for Diabetes Education and Care,1.0,1
AIDS Healthcare Foundation,1.0,1
Pierrel Research Europe GmbH,0.0,1
MD Anderson International Spain SA,0.0,1
Respinova LTD,0.0,1
San Filippo Neri General Hospital,1.0,1
Silenseed Ltd,1.0,1
Anne Fung MD,0.0,1
The 458 Hospital of Chinese PLA,0.0,1
Columbia Northwest Pharmaceuticals,0.0,1
"Januario Castro, M.D.",1.0,1
"Kenneth R. Phelps, M.D.",1.0,1
Nordisk Rebalance A/S,0.0,1
"Natera, Inc.",0.0,1
Barrie Urology Associates,0.0,1
South Eastern European Research Oncology Group,0.0,1
Mountain Home Research & Education Corporation,0.0,1
Croatian Cooperative Group for Clinical Research in Oncology,1.0,1
"Taipei Tzu Chi Hospital, Buddhist Tzu Chi Medical Foundation",0.0,1
Biomedis International Ltd.,0.0,1
ImmuneWorks,1.0,1
Prof. Stephen Lee,1.0,1
Activaero GmbH,1.0,1
Shanghai Public Health Clinical Center,0.0,1
"Hompesch, Marcus, M.D.",0.0,1
Silvia M. Pinango L.,0.0,1
Florian Beigel,0.0,1
"Jan Stam, MD, PhD",0.0,1
Danderyd Hospital,1.0,1
Ottawa Fertility Centre,0.0,1
Pravara Institute of Medical Sciences University,0.0,1
Jack Rubinstein,0.0,1
Réseau de Santé Vitalité Health Network,0.0,1
Ramesh Prasad,0.0,1
"Traslational Cancer Drugs Pharma, SL",0.0,1
Azienda USL 4 Prato,0.0,1
Joyce Marie Slingerland,1.0,1
"Natrogen Therapeutics International, Inc",1.0,1
Centre de Recherche en Nutrition Humaine Rhone-Alpe,0.0,1
Japan Liver Oncology Group,1.0,1
Chongqing Medical University,0.0,1
Ritu Salani,0.0,1
North Texas Veterans Healthcare System,0.0,1
AmeriSciences LP,0.0,1
Lisichansk Regional Tuberculosis Dispensary,1.0,1
Chugai Pharma Europe Ltd.,1.0,1
Rehabilitation Hospital of Indiana,0.0,1
Changhua Christian Hospital,0.0,1
Inviragen Inc.,1.0,1
Korean Cancer Study Group,0.0,1
Iwate Medical University,1.0,1
Bellerophon BCM LLC,0.0,1
"Osteoporosis Medical Center, Beverly Hills, CA",1.0,1
Lynn McMahon,1.0,1
Albert Saiz,0.0,1
Daval International Limited,0.0,1
"Behar, Caren, M.D.",0.0,1
Phillip Brian Smith,0.0,1
"Trygg Pharma, Inc.",1.0,1
Agentschap NL,0.0,1
Rebecca Hunt,0.0,1
Neal Weintraub,0.0,1
Vaxil Therapeutics Ltd.,1.0,1
Foundation Fighting Blindness,0.0,1
Mansoor Ahmed M.D.,1.0,1
"Jiangsu Furui Pharmaceuticals Co., Ltd",0.0,1
The TIMI Study Group,1.0,1
Ebrahim S. Delpassand,0.0,1
Sarit Assouline,0.0,1
Priv.-Doz. Dr. med. Joachim Rom,1.0,1
Andre Barreto Pereira,0.0,1
Verman Oy Ab,1.0,1
Lotus Pharmaceutical,1.0,1
Zurita Laboratorio Farmaceutico Ltda.,0.0,1
Green Signal Biopharma Private Limited,1.0,1
"Health Innovations, Frontier Research Institute",0.0,1
Ulrik Lassen,0.0,1
Zucero Pty Ltd,0.0,1
Teva Women's Health,1.0,1
Action Pharma A/S,1.0,1
Vision Research Foundation,1.0,1
The Hawkins Foundation,0.0,1
Fonterra Research Centre,0.0,1
Harriet Shezi Children's Clinic,0.0,1
Trin Therapeutics GmbH,0.0,1
Palau Pharma S.A.,0.0,1
Per Lagerlov,0.0,1
Grupo Español de Tratamiento de Tumores de Cabeza y Cuello,1.0,1
Impaqtt Foundation,1.0,1
"ChiRhoClin, Inc.",0.0,1
Prof. Dr. Thomas Otto,0.0,1
Michael Donahoe,0.0,1
Eastbourne General Hospital,0.0,1
"Goldman, Butterwick, Fitzpatrick and Groff",0.0,1
Stanton Gerson MD,0.0,1
"AboutSkin Dermatology and DermSurgery, PC",0.0,1
Dr. Jesus Gutierrez Stone,0.0,1
Hanwha Chemical,1.0,1
Hospital General de Ciudad Real,0.0,1
"Medexus Pharma, Inc.",0.0,1
Nelson Chao,0.0,1
Mary Crowley Medical Research Center,0.0,1
Probiomed S.A. de C.V.,0.0,1
Crolll Gmbh,0.0,1
"Clinique Saint-Jean, Bruxelles",0.0,1
Kaplan Medical Center,0.0,1
"Genus Oncology, LLC",1.0,1
Glenmark Farmacêutica Ltda,0.0,1
Alexey Mukhin,0.0,1
Hospital Universitario Getafe,0.0,1
Lee Schwamm,1.0,1
"Access Pharmaceuticals, Inc.",1.0,1
West-Ward Pharmaceutical,0.0,1
United Arab Emirates University,0.0,1
"Cardiogenesis Corporation, a wholly-owned subsidiary of CryoLife, Inc.",0.0,1
Linkoeping University,0.0,1
Houston Fertility Institute,0.0,1
Phillip Low,0.0,1
"St. John Health System, Michigan",0.0,1
"University of California, Berkeley",0.0,1
Valera Bussell,0.0,1
"Mehrotra, Anita, M.D.",0.0,1
Alchemia Oncology,0.0,1
Association Pour la Recherche en Infectiologie,1.0,1
Diamyd Inc,0.0,1
"Tarsa Therapeutics, Inc.",1.0,1
Birken AG,1.0,1
"American Oriental Bioengineering, Inc.",0.0,1
Ivo Pitanguy Institute,0.0,1
"Excited States, LLC",0.0,1
"CellMed AG, a subsidiary of BTG plc.",0.0,1
Functional Genetics Inc.,0.0,1
"Joseph Pergolizzi, MD",0.0,1
Hospital Universitario Fundación Alcorcón,0.0,1
Jose Luis Vazquez Martinez,0.0,1
Fondazione Italiana Sindromi Mielodisplastiche-ETS,0.0,1
Mithra Pharmaceuticals,0.0,1
"Institute of Neuroscience, Florence, Italy",1.0,1
Gruppo Oncologico Italia Meridionale,1.0,1
"Atlanta Heart Specialists, LLC",1.0,1
Henry M. Jackson Foundation for the Advancement of Military Medicine,0.0,1
Auxilio Mutuo Cancer Center,1.0,1
Daniel A. Siniawski,0.0,1
Cristália Produtos Químicos Farmacêuticos Ltda.,1.0,1
"Funch-Jensen, Peter, M.D., D.M.Sc.",0.0,1
"PNP Therapeutics, Inc.",1.0,1
Ozmosis Research Inc.,0.0,1
"Natreon, Inc.",0.0,1
Fundación Centro Nacional de Investigaciones Cardiovasculares Carlos III,1.0,1
Meharry Medical College,0.0,1
Vaccinex Inc.,1.0,1
"Cantonal Hospital, Frauenfeld",0.0,1
Orexo AB,0.0,1
Dr. Carl Schimanski,0.0,1
North Bristol NHS Trust,0.0,1
Yunnan AIDS Care Center,0.0,1
Aestus Therapeutics,1.0,1
"HomeoTherapy Co., Ltd",0.0,1
"Euthymics BioScience, Inc.",0.0,1
AHEPA University Hospital,0.0,1
"Rohr and Columbo Asthma, Allergy and Immunology Specialists, P.C.",0.0,1
"Med Pharma Co., Ltd.",1.0,1
Fovea Pharmaceuticals SA,0.0,1
RostaQuo S.p.A.,0.0,1
Unigene Laboratories Inc.,1.0,1
Johnson & Johnson GmbH,0.0,1
Pelvic and Sexual Health Institute,0.0,1
"Angela Kashuba, PharmD",0.0,1
Lisa Louwers,0.0,1
Mark Feinglos,0.0,1
"Michal Roll PhD,MBA",0.0,1
"Johnson & Johnson Consumer Products Company Division of Johnson & Johnson Consumer Companies, Inc.",1.0,1
Sanjay Kulkarni,0.0,1
BioGeneric Pharma,0.0,1
Paul N. Hopkins,0.0,1
"Dynasplint Systems, Inc.",0.0,1
Lancaster General Hospital,0.0,1
University Medicine Greifswald,0.0,1
"Sonexa Therapeutics, Inc.",0.0,1
Central Texas Neurology Consultants,0.0,1
Lucas Vieira dos Santos,0.0,1
"Orrin M Troum, M.D. and Medical Associates",1.0,1
Steinar Aamdal,0.0,1
ChronTech Pharma AB,0.0,1
Addex Pharma S.A.,1.0,1
Syed Jafri,0.0,1
Asklepios proresearch,0.0,1
Kanazawa University,1.0,1
Biocinese,0.0,1
Optometric Technology Group Ltd,1.0,1
"Beech Tree Labs, Inc.",1.0,1
University of Rhode Island,1.0,1
Bridge BioResearch Ltd.,0.0,1
Urology of Virginia,1.0,1
Instituto Chileno de Medicina Reproductiva,1.0,1
"Cytovia, Inc.",1.0,1
Kerecis Ltd.,1.0,1
Susan Hassenbein,0.0,1
Noscira SA,0.0,1
Arthritis & Rheumatic Disease Specialties Research,1.0,1
MultiCare Health System Research Institute,0.0,1
Korean Breast Cancer Study Group,0.0,1
Plastic Surgery Professional Association,1.0,1
Bulent Haydardedeoglu,0.0,1
"Beer, Kenneth R., M.D., PA",1.0,1
Eisai China Inc.,1.0,1
Melissa Voigt Hansen,0.0,1
Michaela Liedtke,1.0,1
Salem Veterans Affairs Medical Center,0.0,1
European Society of Anaesthesiology,0.0,1
Dr. David Gladstone,0.0,1
"David A. Clump, MD, PhD",1.0,1
Lars Rombo,0.0,1
Horsens Hospital,0.0,1
Gelderse Vallei Hospital,1.0,1
Physicians Research And Education Network,0.0,1
"Corestem, Inc.",1.0,1
Therabel Pharma SA/NV,0.0,1
Moebius Medical Ltd.,1.0,1
Nova Southeastern University,0.0,1
"Toni Choueiri, MD",0.0,1
"DermiPsor, Ltd.",0.0,1
"University of Dublin, Trinity College",0.0,1
Institution de Lavigny,0.0,1
Correvio International Sarl,1.0,1
MARIA CRISTINA COMELLI,1.0,1
Wayne Goodman MD,0.0,1
Cardiology Research UBC,0.0,1
DCPrime BV,1.0,1
"Clinical Research Organization, Dhaka, Bangladesh",1.0,1
Tokyo Women's Medical University,1.0,1
"Ruth Tachezy, PhD.",0.0,1
The George Washington University Biostatistics Center,0.0,1
